metro_4_2;1;-2205680_0;343;1450;3;metro
metro_4_2;1;-2205684_0;343;1450;3;metro
metro_4_2;1;-2205690_0;343;1450;3;metro
metro_4_2;1;-2205494_0;343;1450;3;metro
metro_5_1;1;-2205566_0;343;1450;3;metro
metro_5_1;1;-2205572_0;343;1450;3;metro
metro_5_1;1;-2205586_0;343;1450;3;metro
metro_5_1;1;-2205594_0;343;1450;3;metro
metro_5_1;1;-2205598_0;343;1450;3;metro
metro_5_1;1;-2205612_0;343;1450;3;metro
metro_5_1;1;-2205618_0;343;1450;3;metro
metro_5_1;1;-2205632_0;343;1450;3;metro
metro_5_1;1;-2205638_0;343;1450;3;metro
metro_5_1;1;-2205876_0;343;1450;3;metro
metro_5_2;1;-2205460_0;343;1450;3;metro
metro_5_2;1;-2205634_0;343;1450;3;metro
metro_5_2;1;-2205626_0;343;1450;3;metro
metro_5_2;1;-2205622_0;343;1450;3;metro
metro_5_2;1;-2205604_0;343;1450;3;metro
metro_5_2;1;-2205600_0;343;1450;3;metro
metro_5_2;1;-2205588_0;343;1450;3;metro
metro_5_2;1;-2205580_0;343;1450;3;metro
metro_5_2;1;-2205574_0;343;1450;3;metro
metro_5_2;1;-2205568_0;343;1450;3;metro
